parser0            parser1            seed                 testcase                  output0  output1
c_jsmn             c_frozen           {"😀":2,"😀":3}      {"😀":2"","😀":3}         3        2
c_jsmn             c_frozen           {"😀":2,"😀":3}      {"😀":2","😀",:3}         3        2
c_jsmn             c_frozen           {"😀":2,"😀":3}      {"😀":2","😀":3"}         3        2
c_jsmn             c_frozen           {"😀":2,"😀":3}      {"😀":2","😀":3{}         3        2
c_jsmn             c_frozen           {"😀":2,"😀":3}      {"😀":2",,"😀":3}         3        2
c_jsmn             c_jansson          {"q":2,"q":3}        {"q":2,"\u0071":3}        2        3
c_jsmn             c_json_c           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
c_jsmn             c_json_c           {"q":2,"q":3}        {"q":2,"\u0071":3}        2        3
c_jsmn             c_json_c           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
c_jsmn             c_json_c           {"😀":2,"😀":3}      {"😀":2,"😀\u0000":3}     2        3
c_jsmn             c_json_parser      {"q":2,"q":3}        {"q":2,"\u0071":3}        2        3
c_jsmn             c_mjson            {"0":2,"0":3}        {"0":2,"0":3}             3        2
c_jsmn             c_mjson            {"q":2,"q":3}        {"q":2,"q":3}             3        2
c_jsmn             cpp_boost          {"q":2,"q":3}        {"q":2,"\u0071":3}        2        3
c_jsmn             cpp_mongoose       {"0":2,"0":3}        {"0":2,"0":3}             3        2
c_jsmn             cpp_mongoose       {"q":2,"q":3}        {"q":2,"q":3}             3        2
c_jsmn             cpp_nlohmann       {"q":2,"q":3}        {"q":2,"\u0071":3}        2        3
c_jsmn             cpp_poco           {"0":2,"0":3}        {"0":2,"0\u0000":3}       2        3
c_jsmn             cpp_poco           {"q":2,"q":3}        {"q":2,"\u0071":3}        2        3
c_jsmn             cpp_poco           {"q":2,"q":3}        {"q":2,"q\u0000":3}       2        3
c_jsmn             cpp_poco           {"😀":2,"😀":3}      {"😀":2,"😀\u0000":3}     2        3
c_jsmn             cpp_yajl           {"q":2,"q":3}        {"q":2,"\u0071":3}        2        3
c_jsmn             dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"Q":3}             2        3
c_jsmn             dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
c_jsmn             dotnet_newtonsoft  {"q":2,"q":3}        {"q":2,"\u0071":3}        2        3
c_jsmn             dotnet_std         {"q":2,"q":3}        {"q":2,"\u0071":3}        2        3
c_jsmn             go_fastjson        {"0":2,"0":3}        {"0":2,"0":3}             3        2
c_jsmn             go_fastjson        {"q":2,"q":3}        {"q":2,"q":3}             3        2
c_jsmn             go_gjson           {"0":2,"0":3}        {"0":2,"0":3}             3        2
c_jsmn             go_gjson           {"q":2,"q":3}        {"q":2,"q":3}             3        2
c_jsmn             go_goccy           {"q":2,"q":3}        {"q":2,"Q":3}             2        3
c_jsmn             go_goccy           {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
c_jsmn             go_goccy           {"q":2,"q":3}        {"q":2,"\u0071":3}        2        3
c_jsmn             go_gojay           {"q":2,"q":3}        {"q"}:2,"q"{:3}           2        3
c_jsmn             go_gojay           {"q":2,"q":3}        {"q":2,"\u0071":3}        2        3
c_jsmn             go_json_iterator   {"q":2,"q":3}        {"q":2,"Q":3}             2        3
c_jsmn             go_json_iterator   {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
c_jsmn             go_json_iterator   {"q":2,"q":3}        {"q":2,"\u0071":3}        2        3
c_jsmn             go_jsonparser      {"0":2,"0":3}        {"0":2,"0":3}             3        2
c_jsmn             go_jsonparser      {"q":2,"q":3}        {"q":2,"q":3}             3        2
c_jsmn             go_sonnet          {"q":2,"q":3}        {"q":2,"\u0071":3}        2        3
c_jsmn             go_std             {"q":2,"q":3}        {"q":2,"Q":3}             2        3
c_jsmn             go_std             {"q":2,"q":3}        {"q":2,"\u0051":3}        2        3
c_jsmn             go_std             {"q":2,"q":3}        {"q":2,"\u0071":3}        2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2;"0":3}             2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2!;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2";"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2$;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2%;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2&;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2';"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2(;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2);"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2*;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2+;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2-;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2<;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2>;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2?;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2@;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2A;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2B;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2C;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2D;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2F;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2G;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2H;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2I;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2J;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2K;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2L;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2M;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2N;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2O;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2P;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2Q;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2R;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2S;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2T;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2U;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2V;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2W;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2X;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2Y;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2Z;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2^;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2_;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2`;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2a;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2b;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2c;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2d;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2f;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2g;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2h;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2i;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2j;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2k;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2l;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2m;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2n;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2o;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2p;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2q;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2r;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2s;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2t;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2u;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2v;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2w;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2x;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2y;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2z;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2|;"0":3}            2        3
c_jsmn             java_gson          {"0":2,"0":3}        {"0":2~;"0":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2;"q":3}             2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2!;"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2";"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2$;"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2%;"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2&;"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2';"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2(;"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2);"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2*;"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2+;"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2-;"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2<;"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2>;"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2?;"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2@;"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2A;"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2B;"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2C;"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2D;"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2F;"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2G;"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2H;"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2I;"q":3}            2        3
c_jsmn             java_gson          {"q":2,"q":3}        {"q":2J;"q":3}            2        3
